Estimate	P.value	fisher_z_trans
CKLF	-0.257172995780591	0.0215331857368172	-0.526157641591926
POLR3D	-0.562611345522738	9.88593553225262e-08	-1.27329147085211
AQP11	-0.247819971870605	0.0269106899737517	-0.506177590808369
LRRC57	-0.244163150492264	0.0293038801247088	-0.498392869252835
COMMD8	-0.327402719174871	0.00316747662181239	-0.679832712690245
SNX4	-0.244233473980309	0.0292562104722034	-0.498542435271849
TNKS	-0.679442100328176	0	-1.65615401986052
KLF6	-0.374824191279887	0.000667374505689659	-0.788048236905562
SLC22A18	-0.493084857008908	4.56301980618788e-06	-1.08025601374381
UQCRC1	-0.428129395218003	8.70760220490278e-05	-0.915208001319048
CPPED1	-0.351992498827942	0.00145298133423601	-0.735432436215253
AKT2	-0.521448663853727	1.05011314874773e-06	-1.15665473757342
PADI1	-0.34224899796084	0.00188736848712453	-0.713275399411574
SENP6	-0.235044538209095	0.0360684396960701	-0.479044699488491
LY6G5B	-0.228809188935771	0.0414126090216802	-0.465865012228983
SETD2	-0.504946085325832	2.50415064845849e-06	-1.11184567766636
H3F3B	-0.320464135021097	0.00390499685313462	-0.664328557593503
TIPARP	-0.589310829817159	1.69099375629624e-08	-1.3532191094381
MFI2	-0.532489451476793	5.73616346022959e-07	-1.18722687241395
GNAL	-0.343741209563994	0.00189980250695663	-0.716657741368532
BARX1	-0.282398178849276	0.0111494969338839	-0.580572332606218
POLR1A	-0.275246132208158	0.0137080589976854	-0.565062379317832
DBF4B	-0.227262072198781	0.0428363485829786	-0.462601051174162
MPEG1	-0.583380215658697	2.57413694594855e-08	-1.33514320009513
CIAPIN1	-0.277051101734646	0.0130834253900488	-0.568970332722064
PCDH9	-0.290642271261352	0.00891260572652958	-0.598535304930173
SASH1	-0.532348804500703	5.78122746081792e-07	-1.18683429428877
ZNF764	-0.258884200656353	0.0206563053430069	-0.529824165070993
SAP30	-0.499320206282232	3.33696686756006e-06	-1.0968003260986
LRIG1	-0.478434130332864	9.316733256467e-06	-1.04190321206331
TBC1D14	-0.526230661040788	8.10060960484128e-07	-1.16983577786033
IFT57	-0.514650726676043	1.50955887177015e-06	-1.13807136497962
FOXL1	-0.605797067517788	2.61978959027816e-09	-1.40450969380442
SLC20A1	-0.281786216596343	0.011561180116623	-0.579242592646834
ZNFX1	-0.282958274730427	0.0112091866981372	-0.581789809296851
FKBP7	-0.294374120956399	0.00824198845896618	-0.606697372354604
DENND5A	-0.29774964838256	0.00750894935268767	-0.614097037077946
HECTD2	-0.246132208157525	0.0279937499131308	-0.502582789534279
PRR14	-0.45084388185654	3.30370503876891e-05	-0.971517884325271
TRIM9	-0.457501172058134	2.45647696993804e-05	-0.988292797444391
WEE1	-0.525480543834974	8.43920222936865e-07	-1.16776212939764
ZNF18	-0.269620253164557	0.0158242892959497	-0.552908521453836
RAB35	-0.295546179090483	0.0079806129406924	-0.609264864687509
EIF2B5	-0.701281653092522	4.35162158943962e-13	-1.73963601371975
BNIP3	-0.439568682606657	5.38757461127406e-05	-0.943392124834645
SERPINB1	-0.408556024378809	0.000190951008331253	-0.867753399281008
RPL15	-0.661064228785748	0	-1.58940315362594
RBP4	-0.220466626881544	0.0493991197810019	-0.448293044575307
GCC2	-0.441716137584575	4.10121411627056e-05	-0.948721898160342
TRAP1	-0.51160637369827	1.23459878286985e-06	-1.1298064959997
KREMEN1	-0.444913267698078	4.28134142113561e-05	-0.95668020043611
VDAC3	-0.351383028598218	0.00148238990874053	-0.734041452916234
GGA2	-0.559118612283169	1.22369388419884e-07	-1.26310007127251
PEAR1	-0.322948898265354	0.00362488245534936	-0.669871785034252
MAPK4	-0.328434130332865	0.0030692360093917	-0.682144077509033
H19	-0.323909985935302	0.00352145505950927	-0.672018523653259
NNAT	-0.359129754828799	0.00106990833529087	-0.751772876960395
SMYD2	-0.225925925925926	0.0440985269044717	-0.459784123412252
NSUN6	-0.292592592592593	0.00865372846085925	-0.602798494155797
SOX30	-0.29064687989959	0.00891147424068665	-0.598545372671765
FANCC	-0.227496483825598	0.0426180459914335	-0.463095434720426
TECPR1	-0.264406143969285	0.0177858980370357	-0.541679699155505
ASPHD2	-0.393272386310361	0.000341902144863716	-0.831330545528944
FLOT1	-0.590248476324426	1.57878371896293e-08	-1.35609462125626
LRBA	-0.24676511954993	0.0275833426541328	-0.503930466133751
MLXIP	-0.228809188935771	0.0414126090216802	-0.465865012228983
CLCNKB	-0.485935302390999	6.48859480386149e-06	-1.06145055786628
POLR3E	-0.255743084857009	0.0222902163400761	-0.523096484554168
CCDC12	-0.668002812939522	0	-1.61425577316066
GPBAR1	-0.408766994842944	0.00018938673021967	-0.868259933583542
METTL9	-0.370018752930145	0.00078965300553614	-0.776889654611907
ERCC2	-0.294561650257853	0.00819966812117882	-0.607108040546611
HSP90AB1	-0.628785747773089	0	-1.47881068099579
IGSF6	-0.381622128457571	0.000523831306411609	-0.80391383002038
DNM3	-0.463211809734922	1.51350749387302e-05	-1.00278558304927
ATF6B	-0.712705110173465	0	-1.78532015639114
PARD3	-0.349179559306142	0.00159327207149597	-0.729018169423834
HSF4	-0.274144397562119	0.0141019438959421	-0.562679071265939
GMNN	-0.261978434130333	0.0191484209976853	-0.536462908091266
ASCC1	-0.352742616033755	0.00141751312095015	-0.737145351242297
PARD6A	-0.281623778859611	0.0113828042838823	-0.578889713492211
COL1A2	-0.492897327707454	4.60577297247521e-06	-1.07976053351524
SLC7A6	-0.330285982184716	0.00289969123105499	-0.68629844011883
LHFP	-0.506235349273324	2.34317601589084e-06	-1.1153096824352
PDCD5	-0.232887951242382	0.0378472198708407	-0.474481746395274
TRPM1	-0.487880918893577	5.89996013777839e-06	-1.06655100628248
DPYD	-0.345124238162213	0.00181716939305066	-0.719796117090043
CXCR4	-0.417065166432255	0.000136478872149454	-0.888267825300783
MYO7A	-0.547377797582053	1.4868819454013e-07	-1.22925924653151
PLEKHA4	-0.236497890295359	0.0349097292971041	-0.482122492912687
ZNF853	-0.46404125644632	1.82585745324884e-05	-1.00489868763048
BOP1	-0.374074074074074	0.000685243237697062	-0.786303347684361
PTGIS	-0.306188466947961	0.00592228753334345	-0.63266825054227
RGS1	-0.611356271008765	1.70812328519893e-09	-1.42216844752515
MAP9	-0.510718597299464	1.29726193265636e-06	-1.12740291925619
NQO1	-0.594514767932489	1.14410998340496e-08	-1.3692402943792
ZNF747	-0.438935771214252	5.53491951595964e-05	-0.941823682788331
GAPDH	-0.416057196436943	0.000142080272402991	-0.885828627474309
RAB3IP	-0.300468823253633	0.00696094110145208	-0.620069748551943
RBM15B	-0.332747304266292	0.00268738260778464	-0.691828904673641
STK11IP	-0.278340365682138	0.0126525736821148	-0.571764319176806
OSCP1	-0.539240506329114	3.92479350605434e-07	-1.20616819488937
RUVBL2	-0.327777777777778	0.00313143099682216	-0.680673006334769
KLK4	0.228798644044574	0.041211692399359	0.465842757377701
CHST3	-0.543811533052039	3.02209159543583e-07	-1.21910363021087
IMPDH1	-0.427590248476324	8.903393270913e-05	-0.913888077139154
LIMD1	-0.742311298640413	0	-1.91121557077168
IFIT5	-0.359095171120488	0.00114720509664811	-0.751693468946437
NRIP3	-0.359376465072668	0.00113639965474293	-0.752339416649617
NUDCD3	-0.248968588842007	0.0261941603181924	-0.508625884097953
KIAA0430	-0.272737927801219	0.0146190418396262	-0.559638810578193
DAPP1	-0.35494957232954	0.00123494344947375	-0.742191020453803
ZBTB47	-0.782419127988748	0	-2.103156174509
TRIM47	-0.614650726676043	1.53536749751855e-09	-1.43272381748904
CD300LB	-0.361026783717941	0.00100183527784389	-0.756132143450379
TRIP10	-0.509531818643411	1.38572389455546e-06	-1.12419442076579
AACS	-0.339826535396156	0.00215243383393027	-0.707792807723199
UHRF1BP1	-0.253680262541022	0.0234224217591584	-0.518684603759358
CSPP1	-0.353000468823254	0.00140550356434531	-0.737734404787462
ATP5L	-0.231997187060478	0.0386030880213959	-0.472598465038094
RNF165	0.245608711684605	0.0280939474645768	0.501468431041396
CPAMD8	-0.22119210731807	0.0486367776777554	-0.449818389924436
KCTD20	-0.489662447257384	5.40542836638481e-06	-1.07123245290632
PYY2	-0.476620504208193	7.84882656980136e-06	-1.03720449832039
ZNF263	-0.226254102203469	0.0437856883219163	-0.460475833930079
PCDHGA9	-0.317078745192653	0.00416027846293238	-0.656791931478044
ZNF646	-0.314674167838725	0.0046341491077871	-0.65144974024074
DPP3	-0.363877168307548	0.000975645824470687	-0.762695105503461
SPOCK1	-0.296788560712611	0.00771156075277144	-0.611988535504897
GNG11	-0.619823135401732	8.7618784216137e-10	-1.44943566899503
CCBL2	-0.479887482419128	8.69129584901608e-06	-1.04567617034368
CFL1	-0.255391467416784	0.0224798250404605	-0.522344108498096
DACT3	-0.455907172995781	2.6384599478821e-05	-0.984264601739257
ZNF549	-0.244327238631036	0.0291927531801356	-0.498741865129966
EPB41L3	-0.522691045475856	9.81973173772518e-07	-1.16007048851711
TXNDC17	-0.225597749648383	0.0444132218076868	-0.459092520974835
KIF6	-0.777114258770135	2.36936238414582e-17	-2.07608685578982
HTRA1	-0.577496483825598	3.83122941839359e-08	-1.31739659639035
MSH2	-0.27037037037037	0.0155267052825416	-0.554526718427952
SNPH	-0.593999062353493	1.19062893235265e-08	-1.36764580204182
HDDC3	-0.321401781528364	0.00379709672556593	-0.666419180760652
XRN1	-0.355030209981542	0.00123155320276118	-0.742375549736404
FLT4	-0.344608532583216	0.00184759383085078	-0.718625478544242
ZNF532	-0.827285513361463	0	-2.35894695369437
TOMM6	-0.406563525550867	0.000206325214204495	-0.862974619753585
CROCC	-0.362447257383966	0.00102431815601522	-0.759400808485535
SOX1	-0.773300515705579	0	-2.05697250464152
C2	-0.748616971401782	0	-1.93960266609549
ARID3A	-0.375293014533521	0.000656424097159052	-0.789139372325915
CYC1	-0.506891701828411	2.26503215616449e-06	-1.11707551095973
DPP6	-0.490342240975152	5.22723636763885e-06	-1.07302162477324
EFR3B	-0.31474449132677	0.00462461030367868	-0.651605848483599
NDRG3	-0.385067979371777	0.000462439751064671	-0.811992773862681
ZDHHC18	-0.595264885138303	1.0791201247229e-08	-1.37156225786525
RHOC	-0.48778715424285	5.9271341100723e-06	-1.0663049106345
ETV6	-0.507313642756681	2.21610479927919e-06	-1.11821152151551
SUB1	-0.259563994374121	0.0203165640350355	-0.531281694368499
ACSF2	-0.864111579934365	0	-2.61870574563725
ZMYND12	-0.291537740271918	0.00890596258320834	-0.600492044292878
C2CD4D	-0.302977027660572	0.00648712527576278	-0.625588577527021
THPO	-0.366285570611305	0.000833177437966545	-0.76825264823309
PRR16	-0.450613423022859	2.73678672501448e-05	-0.970939455101295
ZBTB8OS	-0.533098921706517	5.54470322014181e-07	-1.18892899352587
ALPK3	-0.511486169714018	1.78316501584262e-06	-1.12948088131321
ELL2	-0.502180028129395	2.88545937261481e-06	-1.10443417468349
DCUN1D3	-0.443931340439763	3.71219079247888e-05	-0.954232995106205
LOH12CR2	-0.289474917955931	0.00941796769900371	-0.595986125271919
CLPTM1L	-0.284014791465211	0.0106758377041233	-0.584087495739982
MVP	-0.407032348804501	0.000202608193480767	-0.864098201776311
TMEM181	-0.473699015471167	1.16607341412293e-05	-1.02965759313413
SNHG5	-0.372151898734177	0.000733047437018256	-0.781837255274664
LRRC26	0.334589598361597	0.00241730191789985	0.695975110993565
PPP1CC	-0.41924519456165	0.000125057087800044	-0.893551809990278
CUZD1	0.346860860459403	0.0016212140433839	0.723741691226014
IFT140	-0.287201125175809	0.0100121275404294	-0.59102617217855
TTC39C	-0.306377791717589	0.00570972368009225	-0.633086098092609
POM121	-0.357008907641819	0.00123030823654184	-0.746907353141401
TPM4	-0.514908579465542	1.48911055440511e-06	-1.13877300341393
DOCK7	-0.306469760900141	0.005874956127364	-0.633289097163395
ZCCHC2	-0.406540084388186	0.000206512709057429	-0.862918454128203
AIP	-0.256375996249414	0.0219523710537597	-0.524451126513049
DCAF5	-0.269456165025785	0.0158900403330219	-0.552554635026886
DHRS7B	-0.271800281293952	0.0149728494621242	-0.557613370556514
FN3KRP	-0.226652601969058	0.043408296905788	-0.4613159137072
CHSY3	-0.672972339428036	0	-1.63231241110942
ZNF595	-0.226019690576653	0.0440089553846014	-0.459981743951817
SSX2IP	-0.421894045944679	0.000112372898520335	-0.899987933612436
DPF1	-0.259225616657151	0.0202363806945505	-0.530556118039757
GSTM2	-0.462751992498828	1.93668271267169e-05	-1.00161504001073
CRIP1	-0.334083450539147	0.00257808228913463	-0.694835419565313
SHOC2	-0.235841537740272	0.0354290818889886	-0.480732245092341
IL17RE	-0.595405532114393	1.0672776296301e-08	-1.37199798341748
EIF5B	-0.248499765588373	0.0264846353649273	-0.507626400847237
TPCN2	-0.755555555555556	0	-1.97155257966865
SOCS2	-0.343037974683544	0.00194310889513789	-0.715063255448095
RRN3P2	-0.375588230129692	0.000596729331568056	-0.789826683997425
SPAG1	-0.484857008907642	6.8382116248922e-06	-1.0586292415708
MLPH	-0.310923581809658	0.00516900286052567	-0.643135015458954
GAS5	-0.520478905769051	7.46898506209262e-07	-1.15399274830574
WDR24	-0.320886075949367	0.00385610705003743	-0.665269164446502
CHST11	-0.571612751992499	5.62028972918888e-08	-1.29983003009576
SAMD9L	-0.314650726676043	0.00463733260464664	-0.651397705863945
S1PR2	-0.245428973277075	0.0284558271014021	-0.501085895152135
APEH	-0.592596065387962	7.00365359274927e-09	-1.36331554765567
IL1RN	-0.465825514691043	1.33453948734225e-05	-1.00945131690282
SMARCAD1	-0.263009845288326	0.0186673161340635	-0.538678383981157
BLVRB	-0.389404594467886	0.00039457520470082	-0.822196029294226
LLGL2	-0.32962962962963	0.00295879533755451	-0.684825357222453
RCAN2	-0.408251289263947	0.000193231619648823	-0.867021923621341
IFNAR2	-0.398007501172058	0.000286247649065898	-0.842558303612121
DOT1L	-0.394678856071261	0.000324411234315192	-0.834660323442525
CACNB4	-0.605202980440539	2.74097627466768e-09	-1.40263373684262
TMEM170B	-0.300468823253633	0.00696094110145208	-0.620069748551943
RARRES1	-0.236568213783404	0.0348544660962111	-0.482271475128698
CCDC17	-0.408914011646141	0.000165931160641864	-0.868612978914896
MYO5C	-0.504688232536334	2.5375753708313e-06	-1.11115360369572
CDKN1B	-0.242053445850914	0.0307648857809034	-0.493908419535306
TRIM35	-0.6342709798406	0	-1.49705942290098
EID2	-0.305063291139241	0.00611501421906656	-0.630186042507429
PRICKLE1	-0.420675105485232	0.000118053797379214	-0.897024013393103
SLC38A7	-0.331997187060478	0.00275055475824841	-0.690142354766559
LMCD1	-0.911767463666198	0	-3.07580767913159
TRIM38	-0.333591186122832	0.0026178764076632	-0.693727405457321
INTS8	-0.449273323956868	3.53999393603223e-05	-0.967578918561592
DDX28	-0.380168776371308	0.000551896938978948	-0.800513851364506
FBP1	-0.339066684644152	0.00209332237697667	-0.7060751959983
FBXO9	-0.433942803563057	6.83601365184776e-05	-0.929488007551697
ZNF7	-0.615635255508673	1.31872575307741e-09	-1.43589154817361
JOSD1	-0.360806375996249	0.00108289002285702	-0.755625307107578
AZI2	-0.427402719174871	8.97244803195596e-05	-0.913429147687852
OLFML1	-0.329559306141585	0.00296519166844294	-0.6846675693535
MAML2	-0.45154711673699	3.20275516955071e-05	-0.973283868703759
IRX6	-0.453609939052977	2.92301899684279e-05	-0.978472236578446
PPOX	-0.419034224097515	0.000126122383206478	-0.893039945717708
GGNBP2	-0.402883263009845	0.000237767939483622	-0.854172237749048
RBP1	-0.391233005157056	0.00036880938219298	-0.82651009538102
SLC19A1	-0.501429910923582	2.99795358436025e-06	-1.10242902749095
TNNI3	-0.337517410764574	0.00220072406272317	-0.702576218963826
ZDHHC11	-0.322503516174402	0.00367372791619386	-0.668877459646856
ZNF174	-0.30253164556962	0.00656911464290314	-0.624607926681135
GNB5	-0.354828879512424	0.00132295923376472	-0.741914852465417
ANXA2	-0.686005625879044	0	-1.68074240644104
DGKA	-0.317932489451477	0.00421014978783252	-0.658690849768137
SMEK2	-0.301429910923582	0.00677588517348056	-0.622183354513649
ACD	-0.467768401312705	1.5379755593119e-05	-1.01441970146608
STK39	-0.568096577590248	7.02699417162277e-08	-1.28941578785018
LIMK1	-0.224613220815752	0.0453685252584531	-0.457018360238932
TMEM191A	-0.311509610876699	0.0050819702329551	-0.644432768517674
PHC2	-0.452437880918894	3.07902292456288e-05	-0.975522806038681
AARS	-0.493108298171589	4.55770205177404e-06	-1.08031795728381
SNAP47	-0.263853727144866	0.0182814670344347	-0.540492006540014
PTPN14	-0.312330051570558	0.00496231582432032	-0.646250504856307
METTL8	-0.323396175557449	0.00343259197705669	-0.670870662939336
CCNO	-0.35253164556962	0.00142740829555253	-0.736663489367521
YWHAZ	-0.742006563525551	0	-1.90985878063915
ZNF668	-0.251781528363807	0.0245076629496267	-0.514628028612505
ATP6V1A	-0.373583998974998	0.00064176061773628	-0.785163971774712
RNF166	-0.471870604781997	1.27059907622841e-05	-1.02494807068186
MUTYH	-0.341654946085326	0.00203089000867069	-0.711929973386044
CRADD	-0.381270511017346	0.000530498694247123	-0.803090850546615
MUC7	0.232893936581149	0.037620803599754	0.474494403575369
ACADS	-0.274074074074074	0.0141274161055409	-0.562526998142881
CIDEB	-0.619409282700422	6.20337854398368e-10	-1.44809215650502
SETD5	-0.577894983591186	3.73127519397866e-08	-1.31859281174251
LRRC8C	-0.417041725269573	0.00013660677902361	-0.88821107160151
SERP2	-0.36465286365408	0.000882547409901024	-0.76448384200165
CRAMP1L	-0.382770745428973	0.000502583041166368	-0.806604033567439
TTBK2	-0.232512892639475	0.0381639549294786	-0.473688685328614
TERF2IP	-0.441326769807782	4.9972406769522e-05	-0.947754595434242
GLRX2	-0.347866854195968	0.00166284907896807	-0.726029761308008
YTHDF2	-0.442076887013596	4.83886307362842e-05	-0.949618473587343
ME1	-0.729438929245242	1.6730546897234e-14	-1.85505447384135
NDNL2	-0.263316123516732	0.0182791673506459	-0.539336519456651
STOX2	-0.432887951242382	7.14504359119837e-05	-0.926890331974505
ZRANB1	-0.418330989217065	0.000129734442463184	-0.891334523652463
PNMAL1	-0.33047351148617	0.00288300031731619	-0.686719452558547
TMEM43	-0.666221284575715	0	-1.60783539304367
MCM9	-0.301781528363807	0.00670927746833791	-0.622956961330821
EIF4A1	-0.308368495077356	0.00556415657673336	-0.637482909957563
NMNAT1	-0.463548992030005	1.86745173246195e-05	-1.0036443414615
ZNF331	-0.229887482419128	0.0404438288606721	-0.468141335573432
FAH	-0.36502578527895	0.000938085295002713	-0.765344206425177
LAP3	-0.509939052977028	1.93340723918819e-06	-1.12529480167808
CREB3L1	-0.594163150492264	1.17566139115262e-08	-1.36815297665756
SQRDL	-0.299228195200844	0.00701072999093739	-0.617343365208121
PDGFB	-0.459048288795124	2.29113848422941e-05	-0.992209628700226
GPR61	-0.688908077361904	1.62111817691704e-12	-1.6917490513392
RGS16	-0.577637130801688	3.79567808324438e-08	-1.31781869566189
ARL8A	-0.302990523859656	0.00629678679779754	-0.625618298264141
MICB	-0.456985466479137	2.51402692920112e-05	-0.986988746375067
ZNF577	-0.327684013127051	0.00314040772283414	-0.680462911235326
F3	-0.352592314775832	0.00133786104975217	-0.736802050981707
FAM13A	-0.347093295827473	0.00170512695452573	-0.724270189508593
TDRD9	-0.429987773975825	6.8729162692491e-05	-0.919763363786365
QSOX1	-0.222902015939991	0.0470695106517107	-0.453415566656908
SNX8	-0.603328645100797	5.47816648231606e-09	-1.39672903393262
ATP6V1F	-0.220300046882325	0.0497569512829364	-0.447942877369601
LRRCC1	-0.41938584153774	0.000124351532864917	-0.893893113870073
FNBP1	-0.727606233054179	2.09381308861187e-14	-1.84724335698356
PFKP	-0.671909704123728	8.90970430098283e-12	-1.62843292467177
RNF135	-0.267252695733708	0.0167961686912517	-0.547805703924069
HAAO	-0.591397093295827	1.4500180867256e-08	-1.35962378826252
GMPPA	-0.220534458509142	0.0495097565700744	-0.448435640935372
USP6NL	-0.397444913267698	0.000292392443487807	-0.841221694750627
PNN	-0.269057665260197	0.0160507072483154	-0.551695336986059
RAB43	-0.727453864603822	2.13305738778588e-14	-1.84659594485388
PAQR3	-0.328856071261135	0.00302984138662328	-0.683090141488423
HIP1R	-0.371964369432724	0.000737870810234878	-0.781401936716552
GSTM4	-0.424800750117206	9.98339592143559e-05	-0.90707075613932
HIPK4	-0.228762306610408	0.0414551652538302	-0.46576606857883
RHBDF1	-0.508793417691682	1.44360173878375e-06	-1.12220077205015
GUF1	-0.262705110173465	0.018808364675115	-0.538023677414237
BRCA2	-0.259142053445851	0.0205268679968684	-0.530376956194243
ZNF781	-0.53289402773544	3.60798676763486e-07	-1.18835659584473
TBX19	-0.343530239099859	0.00191270190008206	-0.716179303905177
HOXB2	-0.410776633347595	0.000153852515120542	-0.873090293456472
MSX2	-0.286544772620722	0.0101896412033832	-0.589595748744652
CAPRIN2	-0.292828720285855	0.00838972605322161	-0.603315003852878
ACLY	-0.336849507735584	0.00236443257973364	-0.701069059854972
LAX1	-0.532109073225557	3.78110989157881e-07	-1.186165338082
EFCAB2	-0.35112517580872	0.00149499369112299	-0.733453164653146
TRAM1	-0.488232536333802	5.79909945037787e-06	-1.06747412825637
SEC24C	-0.254805438349742	0.0227989082763484	-0.521090469482578
SLC30A7	-0.430778246601031	7.80247900990716e-05	-0.921703720625861
SPOCK2	-0.709005561460613	1.84982892097731e-13	-1.77036278188913
TACR2	-0.555907172995781	1.48519358953427e-07	-1.25378043509154
ENO1	-0.348804500703235	0.00161287701967591	-0.728164020797204
PRR5	-0.383122362869198	0.000496238324433268	-0.807428118994051
ACVR1C	-0.253050317062823	0.0235295861674431	-0.517338287350989
TBL3	-0.431190993859923	6.52400069927552e-05	-0.922717527511979
ENPP2	-0.843319268635724	0	-2.46511299911221
CADM2	0.263887974394408	0.0180189415573254	0.540565627077041
ZNF395	-0.544655414908579	2.87856274907733e-07	-1.22150166984214
C1QB	-0.542381622128458	3.280859287851e-07	-1.21504740797978
BCL7C	-0.351734646038444	0.00146535822241475	-0.734843860231261
BCL11B	-0.493735275881029	3.25777319451554e-06	-1.08197545580322
ALPK1	-0.398279408582839	0.000253335278894586	-0.843204562194819
RSPH1	-0.309399906235349	0.00540152485248429	-0.639763303669504
SYNRG	-0.335044538209095	0.00250195465305088	-0.696999868569804
SUPT6H	-0.23324093554629	0.037328928904197	-0.475228265193166
RNF214	-0.41502578527895	0.000148031819829823	-0.883335263862778
GRB2	-0.441701828410689	4.91745730078254e-05	-0.948686342699462
POGK	-0.226511954992968	0.043541183593031	-0.461019396711552
AGTRAP	-0.442287857477731	4.79517024815047e-05	-0.950142966036953
NPAS3	-0.428856071261135	8.45003757303526e-05	-0.91698821072164
NPR2	-0.421683075480544	0.000113337615181187	-0.899474682425392
NLRC4	-0.359402012441781	0.00105988752772468	-0.752398089626167
RAB5A	-0.658274730426629	0	-1.57952591296501
SUOX	-0.320721987810595	0.00387505432135966	-0.664903339177173
PAK2	-0.428340365682138	8.63208352174203e-05	-0.915724696444913
MATN4	0.424864502955625	8.56127622695842e-05	0.907226342466004
BCL6B	-0.277801218940459	0.0128312197963923	-0.570595661078314
KLHDC3	-0.471143928738865	1.31453442413505e-05	-1.02307924213353
HERC3	-0.318495077355837	0.00414055560134827	-0.659942797908401
RASD1	-0.261087669948429	0.0195724736152176	-0.534550577002203
HOXA13	0.622748742785627	6.92456411944805e-10	1.45896531495156
AMDHD1	-0.221806905916654	0.0479983481194252	-0.451111426154919
MTA1	-0.376113455227379	0.00063765571295094	-0.791049935457454
RHOBTB2	-0.654524144397562	0	-1.56634596214012
NUP93	-0.398148148148148	0.000284730162553242	-0.842892566919287
FAM49A	-0.537857477730895	4.24472853213165e-07	-1.20227214522809
CTH	-0.425283786246088	8.40985703153431e-05	-0.908249843450028
ACTR3	-0.438795124238162	5.56816882415867e-05	-0.941475286755257
RBBP6	-0.285443037974684	0.0104938176908062	-0.587195997430723
CISD3	-0.247069854664791	0.0273875692981497	-0.504579507269038
ZNHIT1	-0.234575714955462	0.0364490386070555	-0.478052338337264
ZFPM1	-0.529137365213315	6.90623672450608e-07	-1.17789263620642
NLRP14	0.426858161077984	7.86316555793023e-05	0.912096992486886
DGAT1	-0.474331926863572	1.13181361644306e-05	-1.03129026134598
NPR1	-0.277966936051046	0.0125428421083808	-0.570954830180835
IFI44	-0.237740271917487	0.0339441913884839	-0.484755286609348
DLGAP4	-0.35028129395218	0.00153692479807092	-0.731528706322171
PCBP4	-0.656797937177684	0	-1.57432268686615
KLC1	-0.373089545241444	0.000709360030058314	-0.784014907260083
EPX	0.330954714013529	0.00271269247965784	0.687800043889642
TNFRSF18	-0.239902482543235	0.0320818625811184	-0.489341274904105
PGBD1	-0.530918893577121	6.2588219104007e-07	-1.18284772984704
GOLGA7	-0.472831692451946	1.21460632924753e-05	-1.02742228147556
NECAP2	-0.67850445382091	0	-1.6526747795411
OLFML2B	-0.506141584622597	2.35454527644577e-06	-1.11505755007438
SMAD6	-0.697773089545242	0	-1.72589462961934
LDB1	-0.422198781059541	0.000110992865011876	-0.900729492714736
DDX24	-0.276535396155649	0.0132593111853951	-0.567853343995321
AQP1	-0.6129160806376	1.95675864458077e-09	-1.4271575344689
CHGB	-0.334858971284297	0.00239660559667819	-0.696581834338493
H1F0	-0.554735114861697	1.59307423598243e-07	-1.25039111338421
MRPL51	-0.325058602906704	0.00340131935069641	-0.674586098068611
PRPF38A	-0.469057665260197	1.44872898937933e-05	-1.01772301230754
G3BP1	-0.248288795124238	0.0266162406777147	-0.507176714388966
LOXL4	-0.524425691514299	8.93809478251786e-07	-1.16484987818946
PDZRN3	-0.580356305672761	3.16432932592138e-08	-1.32599960612926
TNXB	-0.309118612283169	0.00544545450949425	-0.639141218756043
PAPD5	-0.316924519456165	0.00433745590429932	-0.656449020909039
RNF121	-0.425269573370839	9.79376720289619e-05	-0.908215141495141
DUSP4	-0.769127988748242	0	-2.03637854931956
AP1S1	-0.534106891701828	5.241278607722e-07	-1.19174743470329
S100B	-0.615471167369901	1.35375940894954e-09	-1.43536316414035
TMEM56	-0.340186127288199	0.00201867693862322	-0.7086060000553
PSMB9	-0.53019221753399	6.51562947571605e-07	-1.18082500129548
ZZEF1	-0.240576652601969	0.0318238505029496	-0.490772201063646
RHOJ	-0.60210970464135	6.11278959117804e-09	-1.39290027759834
KCTD3	-0.233966244725738	0.0369488516448834	-0.47676261402869
PRKACB	-0.36868260665729	0.000827113975091306	-0.773795218585297
THAP10	-0.233473980309423	0.0373567322775752	-0.475721197708939
NFATC4	-0.591256446319738	1.46529046364869e-08	-1.35919124969343
LTB4R2	-0.348056423215208	0.00155799021662912	-0.726461128072515
DDO	-0.55337624692828	1.01730768482878e-07	-1.24646954039907
SRP68	-0.338045007032349	0.00227713631641014	-0.703767310493181
LAMB3	-0.419540667732636	0.000107167457273772	-0.894268882541859
TMEM64	-0.229137365213315	0.0411157346752187	-0.466557680533054
DTNBP1	-0.488279418659165	5.7857747556039e-06	-1.06759724262051
LSM10	-0.475785278949836	1.05668827141862e-05	-1.03504414622816
SLC16A1	-0.457149554617909	2.49558011636851e-05	-0.987403587383881
CPNE7	-0.298359118612283	0.00738291284732383	-0.615434821574355
PRDM15	-0.41361931551805	0.000156520132480681	-0.879939374095038
ARHGEF3	-0.656751054852321	0	-1.57415779615584
TMEM50A	-0.496812001875293	3.78710372085617e-06	-1.09012893928549
RAB40C	-0.231939943393243	0.0384330738065342	-0.472477466862508
COG6	-0.270745428973277	0.0153797405856012	-0.555336082362701
GIN1	-0.23159868729489	0.0389453081271191	-0.47175621094171
SLAIN1	-0.308040318799812	0.00561680763128104	-0.636757666553901
JKAMP	-0.239488042010922	0.0323891599105226	-0.488461868571792
FOXH1	-0.489661245939211	4.03365857909661e-06	-1.07122929250445
