Estimate	P.value	fisher_z_trans
RYK	0.278546011786409	0.0123525733315118	0.572210179185616
AMOTL2	0.564708516082602	4.86501275446576e-08	1.27943894926513
ANAPC13	0.792119863083845	2.13090788169914e-18	2.15419283040884
CEP63	0.325333037203657	0.00323348025057623	0.67519987500391
MSL2	0.576677290026549	2.16485946318944e-08	1.31494013473681
IL20RB	-0.296645236556428	0.00754125639502792	-0.611674214041631
DBR1	0.3960576105088	0.000276259943622829	0.837928738994974
ARMC8	0.540770968194708	2.23939941896925e-07	1.2104891332534
MRAS	0.369943921903824	0.000731549115718769	0.776716256792237
ESYT3	-0.421629734814547	9.81721186449603e-05	-0.89934493227988
FAIM	0.389529188357556	0.000355100635980911	0.822489773506253
FOXL2	-0.423259369472316	9.16459862897413e-05	-0.903312199332751
COPB2	0.298131278240141	0.00723187731594672	0.614934650511823
RBP2	0.253093366667307	0.0235051379544044	0.517430278143111
NMNAT3	0.760561180619921	2.74458165610151e-16	1.99508995705693
SLC25A36	0.277459567426347	0.0127116360198391	0.569855291352454
ZBTB38	0.399321821584422	0.000243194219035794	0.845683670813089
RNF7	0.755120828827217	5.88271774785841e-16	1.96952807185921
ATP1B3	-0.251344252822892	0.0245160479145058	-0.513694393448712
TFDP2	0.583205712177793	1.37281255768692e-08	1.33461421677283
ATR	0.270929519276624	0.0150664500348671	0.555733407971369
PCOLCE2	0.731183280939323	1.34909238239792e-14	1.86253062550628
CHST2	-0.291602856088897	0.00867947099686877	-0.600634376006895
PLOD2	0.293674844562005	0.00819471793315477	0.605166472588057
PLSCR4	0.671489432020702	9.27994186781232e-12	1.62690137557167
PLSCR1	0.470046394889565	1.0867308726729e-05	1.02025977523705
GYG1	0.401497962301503	0.00022321630494083	0.850866986994571
HLTF	0.235023197444782	0.0358594206131806	0.478999522332233
WWTR1	-0.42869972126502	7.26556225986691e-05	-0.916605070147876
COMMD2	0.474398676323727	8.76781717179358e-06	1.03146252300519
RNF13	0.305747770749925	0.00581510299208511	0.631695822857581
TSC22D2	0.507040787079947	1.5902323494165e-06	1.11747682513666
SIAH2	0.720302577353916	5.02949889154321e-14	1.816547085945
P2RY13	-0.264402646606283	0.0177874622316859	-0.541672178675091
IGSF10	0.327126214991584	0.00305840626467712	0.679213371632396
SUCNR1	-0.299585513641078	0.00693998894246875	-0.618128373772601
MBNL1	0.237199338161864	0.0341310492050877	0.48360876449343
P2RY1	-0.239454074924692	0.0324144549231559	-0.488389801619952
RAP2B	0.665899059426883	1.58507366226406e-11	1.60667706770889
DHX36	0.263313026766839	0.0182805852903523	0.539329864541195
SLC33A1	0.220878282783754	0.0489653503284436	0.449158500945462
GMPS	0.668075200143965	1.2886518144681e-11	1.6145172291193
SSR3	0.352534796167174	0.00134046652620915	0.736670684809837
TIPARP	0.671339411219587	9.41564526800358e-12	1.62635505338392
LEKR1	0.779149702942108	1.72799098364999e-17	2.08640575106926
PTX3	-0.231992073109167	0.0383883139035363	-0.472587655341283
MLF1	0.636521159746286	2.21143974604974e-10	1.50460693958844
GFM1	0.56144430500698	6.03382749823281e-08	1.26987969219055
MFSD1	0.527173178110059	5.06336756852127e-07	1.17244451510077
SCHIP1	-0.408026384452747	0.000171989688305888	-0.866482209941868
TRIM59	-0.350358655450092	0.00144247746617763	-0.731705073863168
SCARNA7	0.252980806022972	0.0235691077177665	0.517189756810243
B3GALNT1	0.353080900509214	0.00131591315909407	0.737918172556163
NMD3	0.342742162940308	0.00185713908435903	0.714392804639402
BCHE	0.61585143201299	1.20134899371275e-09	1.43658792565682
MECOM	-0.300307418957222	0.00679898345842491	-0.619714922973342
ACTRT3	0.72574292914662	2.62536538739985e-14	1.83934703897815
LRRC34	0.353622866525714	0.00129194888123844	0.739156750441465
LRRIQ4	0.401868989701595	0.000219964829103767	0.851751807214442
PHC3	0.239375478878945	0.0324730483884341	0.488223051505965
PRKCI	0.331861459354901	0.00263612596689331	0.689837287989324
EIF5A2	0.405850243735666	0.000187716343022501	0.861266151908592
TNIK	-0.280728734659431	0.0116577427706886	-0.576945950875212
TNFSF10	-0.285074433937653	0.0103749734629451	-0.586393487029461
KCNMB2	0.237429969874789	0.0339520356384826	0.484097555789963
ZMAT3	0.455904151967213	2.1401221889873e-05	0.984256974324084
ZNF639	0.269841448918083	0.015493385734085	0.553385624465173
GNB4	0.367767781186743	0.000790547651481864	0.771678571688433
ACTL6A	0.672427481578127	8.4730452436195e-12	1.63032197090772
MRPL47	0.456989550587077	2.03380206702131e-05	0.986999070697486
NDUFB5	0.537506757119086	2.73279935713705e-07	1.20128544768668
USP13	0.366137821329277	0.000837539436447445	0.767911382127159
PEX5L	0.239489537040216	0.0323880469554739	0.488465040559347
FXR1	0.5940864157632	6.28163577418703e-09	1.36791578079273
DNAJC19	0.566884656799683	4.20903002992257e-08	1.28584055793449
MCCC1	0.338389881506145	0.00213964728921047	0.704546151934662
LAMP3	-0.319932060626251	0.00381614934307705	-0.663142841010149
B3GNT5	-0.328597248279279	0.00292116634123095	-0.682509781066501
ABCC5	0.520097631382435	7.63428743734861e-07	1.15294715845004
AP2M1	0.645225722614611	1.04328967257602e-10	1.53415112228746
DVL3	0.755120828827217	5.88271774785841e-16	1.96952807185921
EIF2B5	0.846821827189487	4.34355902243665e-23	2.48961973745859
KLHL24	0.551651671780114	1.13545757172163e-07	1.24150478861497
PARL	0.702893451617266	3.64840910562835e-13	1.74599329036401
YEATS2	0.572325008592387	2.91693617448381e-08	1.30194715884064
ALG3	0.484191309550593	5.35068112645294e-06	1.05688938841809
ECE2	0.564711825467741	4.86394513887933e-08	1.27944866699635
PSMD2	0.653930285482936	4.80317371939631e-11	1.5642694838469
EIF4G1	0.649581810798153	7.09866108616907e-11	1.54914981923254
FAM131A	0.770353813846787	6.60418014040765e-17	2.04239489700076
CLCN2	0.6931008183904	1.045869318403e-12	1.70779763551534
POLR2H	0.697453099824562	6.58349914526194e-13	1.72464792272642
THPO	-0.444737730542058	3.57931513075637e-05	-0.95624252301005
CHRD	-0.305747770749925	0.00581510299208513	-0.631695822857581
MAGEF1	0.715950295919754	8.36873521890741e-14	1.79857307733164
VPS8	0.449373058077292	2.8975120396529e-05	0.967828844729242
EHHADH	0.662634848351261	2.15540571723321e-11	1.59499300123031
MAP3K13	0.315542253151532	0.00435679882066855	0.653377305092937
TMEM41A	0.84107838715193	1.62705060396004e-22	2.44969567919934
SENP2	0.687660466597697	1.84432343840396e-12	1.68700766536186
IGF2BP2	0.479839028116431	6.6765067306826e-06	1.04555027107084
ETV5	0.490719731701837	3.81688054153861e-06	1.07401583337097
TBCCD1	0.472222535606646	9.76485365730084e-06	1.02585374103174
DNAJB11	0.443932706284589	3.71196189929224e-05	0.954236397281792
EIF4A2	0.752944688110136	7.93627647609846e-16	1.95944008538447
RFC4	0.343288209894166	0.00182417756607202	0.715630528458633
ADIPOQ	0.225146507768625	0.0446498958153216	0.4581417448055
ST6GAL1	0.487455520626215	4.52309419009504e-06	1.06543473860405
RPL39L	0.382458972354357	0.000463364291031034	0.80587354871336
RTP4	0.273016572441686	0.0142759085585382	0.560240935269184
LPP	0.381912695847771	0.000472873336948594	0.804594113672902
TPRG1	-0.249676989918425	0.0255138045236098	-0.510136594914906
CLDN1	-0.292708080494423	0.0084178590999684	-0.603051104582688
TMEM207	0.471500615386653	1.01184136558749e-05	1.02399634496983
IL1RAP	0.515745349948272	9.78306293722921e-07	1.1410516722989
OSTN	0.247910491293242	0.0266083230676165	0.506370480234881
UTS2B	0.346026652777794	0.00166669028055157	0.721845714334126
CCDC50	0.569060797516765	3.63768439155253e-08	1.29226548256648
FGF12	-0.464648335215314	1.41254360480542e-05	-1.00644660010218
MB21D2	0.474398676323727	8.76781717179358e-06	1.03146252300519
HRASLS	0.7921152210176	2.13256102868886e-18	2.15416790989486
HES1	-0.406938314094206	0.000179694476461419	-0.863872796965199
ATP13A3	0.483103239192053	5.65675728924979e-06	1.05404878920562
TMEM44	0.68723099482797	1.92778009113474e-12	1.6853790841303
LSG1	0.70942187376851	1.76508258309442e-13	1.772038029569
XXYLT1	0.756208899185758	5.05882816853806e-16	1.97460101582084
MUC20	0.325340663656468	0.00323271707930898	0.675216933444218
PPP1R2	0.253520393539974	0.0232637945019333	0.518342889012641
SDHAP1	0.257874186196252	0.0209212231359642	0.527659632110129
TNK2	0.708333803409969	1.99489450182845e-13	1.76766380450839
TFRC	-0.310100052184088	0.00512089919454327	-0.64131220507978
ZDHHC19	0.526632226005693	5.22656718014109e-07	1.17094680756076
TM4SF19	-0.243499291449461	0.0295163913778379	-0.496981223595209
UBXN7	0.393881469791719	0.000300546999093218	0.832771997515167
RNF168	0.338389881506145	0.00213964728921047	0.704546151934662
WDR53	0.589734134329037	8.61774173835038e-09	1.35451666771947
NRROS	0.719218721838491	5.71454662998538e-14	1.81204923840898
PIGX	0.463517972738321	1.49143982679833e-05	1.00356532517996
CEP19	0.588646063970497	9.3198185693331e-09	1.35118339822598
NCBP2	0.569060797516765	3.63768439155253e-08	1.29226548256648
PAK2	0.513569209231191	1.10603831807351e-06	1.13513122331412
PIGZ	0.75947311026138	3.20180552299269e-16	1.98993778310184
SENP5	0.455901480228536	2.14039018371409e-05	0.984250228809137
BDH1	0.604967119348606	2.79055764303049e-09	1.40188954537499
KIAA0226	0.647405657328143	8.61100744394962e-11	1.54163877536741
FYTTD1	0.380824625489231	0.000492347200033909	0.802047602751145
LRCH3	0.624552385802338	5.98209031805455e-10	1.46486864991675
IQCG	0.304117447433976	0.0060958180024495	0.628100905699426
LMLN	0.429790310327086	6.93180459839023e-05	0.919278906569189
RPL35A	0.786674869224896	5.22200013773103e-18	2.12529411891558
ATP5I	0.320565551810275	0.00374327753165513	0.664554613881444
DGKQ	0.481633546458365	6.0963276895784e-06	1.05021807427178
FGFRL1	0.246480163412726	0.0275234475111643	0.50332364535972
GAK	0.354329957757224	0.00126127713952644	0.740773512117258
IDUA	0.264363520283464	0.0178049695282517	0.54158804523537
PIGG	0.471131245771378	1.0303913518469e-05	1.02304663933494
RNF212	0.253281768728497	0.0233983970850422	0.51783289136245
SLC26A1	0.284151032605862	0.0106367334440912	0.584383898656375
TMEM175	0.368974287313284	0.000757323480431149	0.774470432199735
ZNF718	0.239354303320434	0.0324888500028597	0.488178126379035
ZNF721	0.291905067692516	0.00860723765581007	0.601295034739635
SPON2	0.377179823177135	0.000563044572176184	0.7935352443561
CTBP1	0.463691298181905	1.47908055521703e-05	1.00400687887818
MAEA	0.505563087649836	1.72465482498536e-06	1.11350268756723
CRIPAK	0.298638318413332	0.00712890229571346	0.616047842232985
UVSSA	0.312674103443604	0.00474582836353261	0.647013079814059
FAM53A	0.445336810065395	3.4834811661028e-05	0.957736595389875
SLBP	0.495414135397177	2.98084802456049e-06	1.08642043836668
TMEM129	0.57224778939506	2.93229437871932e-08	1.30171750666654
TACC3	0.424332208691421	8.75714666590296e-05	0.905927614273253
FGFR3	0.261850820306017	0.0189607364573933	0.536188882485071
LETM1	0.55389330127855	9.84221908120549e-08	1.24796070966498
WHSC1	0.310161403466157	0.005111662563339	0.641447965197101
NELFA	0.286899298206195	0.00987415796033372	0.590368311983985
NAT8L	0.302584042596667	0.00637069835958457	0.624723280354615
POLN	0.398419990173995	0.000251945320827138	0.843538756096164
HAUS3	0.264167215597726	0.0178930308315881	0.541165958967577
ZFYVE28	0.240877076248723	0.0313688698089796	0.491410008963049
RNF4	0.518146218005646	8.5358219205333e-07	1.14760456494329
FAM193A	0.451461516260423	2.63171840485898e-05	0.973068830990498
TNIP2	0.372762967748029	0.000661086179587587	0.783256241599556
SH3BP2	0.510922205570485	1.28263081466091e-06	1.12795390991936
MFSD10	0.352680998397024	0.00133385283738443	0.737004606536529
NOP14	0.446632420991266	3.28433635798852e-05	0.960971185478092
GRK4	0.426550451640261	7.96735398336457e-05	0.911344576233255
HTT	0.323313817410608	0.00344129594380633	0.670686713138788
LRPAP1	0.479003063669474	6.96410662121259e-06	1.04337937278282
FAM86EP	0.290393521612333	0.00897386425479472	0.597991945762359
TMEM128	0.445906093654035	3.39463232396709e-05	0.959157280039501
LYAR	0.342414263332923	0.00187718924905985	0.713649807380915
STX18	0.457880679484058	1.95021939217472e-05	0.989252944967443
MSX1	0.279616394365313	0.0120074668277273	0.574531764360995
STK32B	0.233013661971094	0.0375198833861442	0.474747594380723
EVC2	0.247363534498547	0.0269551762478338	0.505205100773703
EVC	0.352327649962695	0.00134988790457421	0.736197636070658
WFS1	0.384717923109477	0.000425871179842849	0.811170907989814
PPP2R2C	0.336120762074544	0.00230176216347337	0.699425478444172
MRFAP1	0.566044561325736	4.45162850822548e-08	1.28336647869091
MRFAP1L1	0.405997351043485	0.000186612824048598	0.86161840945603
BLOC1S4	0.501264015032172	2.17920022566146e-06	1.10198584143163
KIAA0232	0.317249861803154	0.0041388878934587	0.65717244141037
TBC1D14	0.462670513816067	1.55327164093058e-05	1.0014076882878
CCDC96	0.277398151416472	0.0127322013554078	0.569722217031743
TADA2B	0.486953403441866	4.64204773586921e-06	1.06411793747567
GRPEL1	0.524781316383593	5.82338537527743e-07	1.16583119501603
SORCS2	0.297617534047494	0.00733754660473366	0.613807116987519
PSAPL1	0.426692209050256	7.91919791032294e-05	0.911691173809437
AFAP1	0.388055102767025	0.00037554416069548	0.81901659842091
SH3TC1	0.386209838721087	0.000402654391386994	0.814675454218653
HTRA3	0.317132078301464	0.00415360098959221	0.656910522739917
ACOX3	0.414163625970189	0.00013394442828373	0.881253032888264
TRMT44	0.240375087686272	0.0317344315515005	0.490344327905877
WDR1	0.355174067905897	0.00122552590990386	0.742704780811017
ZNF518B	0.2432018751609	0.0297217515444754	0.496348947961307
HS3ST1	0.283347843899928	0.0108690806817405	0.582636860538411
RAB28	0.391372651955998	0.000330971434754248	0.826839885796956
BOD1L1	0.290002611745437	0.00907087701356112	0.597138230448638
CPEB2	0.237803496303103	0.0336637788546027	0.484889312603029
CC2D2A	0.337096381837991	0.00223075466538025	0.701626055326214
FBXL5	0.34204128443002	0.00190023273732032	0.712804893357042
FAM200B	0.357431571791885	0.00113437592538658	0.747876328871821
TAPT1	0.300051712150646	0.0068486377351243	0.619152863422275
QDPR	0.408431529146637	0.000169199493119966	0.867454538817496
LAP3	0.302348476973782	0.00641388133248766	0.624204706986141
MED28	0.408038919775161	0.000171902726384872	0.866512288362324
FAM184B	0.231953616668108	0.038421329377884	0.472506368289007
DCAF16	0.288450105223526	0.00946528736834039	0.593749764944101
NCAPG	0.342669459424382	0.00186156798608555	0.714228047308177
LCORL	0.279616394365313	0.0120074668277273	0.574531764360995
PACRGL	0.262655669517543	0.0185837213350324	0.537917467514427
DHX15	0.317424676838466	0.00411713609825707	0.657561222924932
SOD3	0.284327706823026	0.0105862100237448	0.584768303973884
CCDC149	0.353760674168583	0.00128591871814949	0.739471774575675
LGI2	0.335017503303506	0.00238449982371707	0.696938962284865
SEPSECS	0.288666040377838	0.00940954693319529	0.594220861465781
PI4K2B	0.258395857837027	0.0206545526338484	0.528777460450947
ZCCHC4	0.285917774777505	0.0101408373548055	0.58822984692611
ANAPC4	0.236331211160067	0.0348119875446066	0.481769399606596
SEL1L3	0.298972036379087	0.00706183371378936	0.616780712120369
SMIM20	0.428061997720444	7.46757018290673e-05	0.915042959845431
RBPJ	0.382813767657818	0.000457282404229516	0.806704850759386
TBC1D19	0.401737539362969	0.000221111766019994	0.851438290571241
STIM2	0.307943160517317	0.00545517172236788	0.63654298558566
RELL1	0.319328832290125	0.00388671198232133	0.661799103151542
PGM2	0.282992834960008	0.0109731796350239	0.581864946369485
TBC1D1	0.327082867376779	0.00306253640208481	0.679116288793249
FAM114A1	0.360003163175054	0.00103806223855992	0.753779070710922
RFC1	0.35858976943774	0.00109003786273881	0.750533269010935
UGDH	0.318739918232911	0.0039567188729589	0.660487807461167
SMIM14	0.303096211016689	0.00627769382642605	0.625851047137014
UBE2K	0.416499651730472	0.000121630954501156	0.886899024814924
PDS5A	0.325394647079431	0.00322731961338702	0.675337683374198
N4BP2	0.225397040164457	0.0444066931673502	0.458669596696884
CHRNA9	0.362064805164268	0.000966274175470329	0.758520363768647
RBM47	0.23283698775393	0.0376688869452346	0.474373975551937
APBB2	0.304488198048327	0.00603095032606638	0.628918077191376
LIMCH1	0.250288474316044	0.0251439393393212	0.51144108300476
TMEM33	0.469227090319718	1.1311770881612e-05	1.01815748821769
SLC30A9	0.300797669956451	0.00670467076682515	0.620792790775131
GUF1	0.396494017065305	0.000271611980303375	0.838964146924491
GNPDA2	0.259076985054522	0.020310749275757	0.530237453516609
COMMD8	0.26833619324564	0.016101203538597	0.55014010841417
ATP10D	0.307055433685016	0.00559826748413962	0.634582120540736
CORIN	0.323742087472231	0.00339624869158949	0.671643388851831
OCIAD1	0.322391084920836	0.00354016956561787	0.668626504795917
SLAIN2	0.236093243177768	0.0350006181781695	0.481265338962339
SCFD2	0.243119089546314	0.0297791272731855	0.496172971785086
KIAA1211	0.263614922146262	0.0181427967559348	0.539978692579547
PAICS	0.292248956793184	0.00852568414566243	0.602046958829064
SRP72	0.260792185230358	0.0194666039563328	0.533916428621462
NOA1	0.278518016202262	0.0123617139272152	0.572149478882798
POLR2B	0.229526785661832	0.0405531964062667	0.467379757079695
MUC7	0.224866849230465	0.0449226727666511	0.457552600524708
GRSF1	0.300001280662133	0.00685846837579679	0.619042023049462
SLC4A4	0.2818431046032	0.0113162994528423	0.579366184243789
ANKRD17	0.2254362092837	0.0443687692714795	0.458752128600504
CXCL2	-0.228417324369829	0.0415600676217708	-0.465038063413845
EREG	-0.230200112349181	0.0399520790447464	-0.468801533196512
SCARB2	0.346742132169698	0.001627617333197	0.723471770995014
SHROOM3	0.223976997827173	0.0457998106865713	0.455678508551634
CCNI	0.278374487206538	0.0124086686592167	0.571838294006778
FGF5	0.234673280171417	0.0361440539883189	0.478258836198891
RASGEF1B	0.266772560052188	0.0167542481903962	0.546771713412842
HNRNPD	0.377170279263168	0.000563241278151002	0.793512990700427
ENOPH1	0.250266725543938	0.0251570159077443	0.511394678750146
SEC31A	0.449748108100896	2.84800886832446e-05	0.968768943118328
COPS4	0.22311582385283	0.0466621049638099	0.453865562098201
HELQ	0.263495314649826	0.0181972799582169	0.539721621064539
MRPS18C	0.390614161862642	0.000340711130368591	0.825049144352228
SLC10A6	0.233596000059157	0.0370322288214975	0.475979314537086
AFF1	0.300262659054436	0.00680765216204566	0.619616531060255
HSD17B13	0.251379333932513	0.0244954153058432	0.513769287692321
HSD17B11	0.364778942632337	0.000878642353167998	0.764774687563583
NUDT9	0.37831851122896	0.000540020709056059	0.796191679436306
HERC5	0.221800141392027	0.0480053348947676	0.451097197080704
PIGY	0.360042485773447	0.00103664890851548	0.753869427652264
FAM13A	0.220484458931225	0.0493802645392849	0.448330530863064
PDLIM5	0.279116053684445	0.0121677264087418	0.573446373077508
EIF4E	0.23177540659484	0.0385746347059107	0.472129697907716
METAP1	0.307223815347046	0.00557087298924739	0.634953961378081
ADH5	0.301339126522365	0.00660184913360434	0.621983645628087
LAMTOR3	0.332628447590179	0.00257287902131661	0.691561606423803
H2AFZ	0.317868882529903	0.00406232162155384	0.658549334246566
EMCN	0.238329897399565	0.0332610325797392	0.48600536811341
NFKB1	0.243760077737787	0.029337309485234	0.497535707821728
UBE2D3	0.38384437756433	0.000440027559789661	0.809121120447803
CISD2	0.311553606718051	0.00490599297495314	0.6445302178472
RPL34	0.251629709192939	0.0243485875461873	0.514303851816115
OSTC	0.275594443401791	0.0133491919729577	0.565816182458754
GAR1	0.332082745465512	0.00261773689206112	0.690334674984531
PITX2	-0.255053242651347	0.0224147727261373	-0.521620525909784
SNHG8	0.234513416221715	0.0362747193151105	0.477920487609105
CEP170P1	-0.281655592135868	0.0113731366894182	-0.578958821776934
ANXA5	0.393706347716844	0.00030258429241699	0.832357471268581
PGRMC2	0.323523911819493	0.00341913112153405	0.671155987997634
PCDH10	0.23793557535931	0.0335623435931184	0.485169313715389
NDUFC1	0.458753483426583	1.87147369461607e-05	0.991462728147095
MGST2	0.232800275171699	0.03769991148539	0.474296342315526
MAML3	0.301270944339846	0.0066147198249016	0.621833665344236
LSM6	0.318388611631882	0.00399901289280789	0.659705837433884
SLC10A7	0.237081081362828	0.0342231450844955	0.483358157913938
TMEM184C	0.248206175734532	0.0264223938123973	0.507000623701371
ARHGAP10	0.34064157911153	0.00198899876661272	0.709636296071084
FAM160A1	0.258476776109754	0.0206134499183239	0.52895087954137
MFAP3L	0.23793557535931	0.0335623435931184	0.485169313715389
DCTD	0.496412351469064	2.82685309145627e-06	1.08906798104153
FAM92A1P2	-0.25	0.0253178561731459	-0.510825623765991
ING2	0.325235678548697	0.00324323698396667	0.674982116707202
RWDD4	0.222529674796477	0.0472566452929708	0.452632018532364
IRF2	0.236223808630106	0.0348970168922934	0.481541893551852
HELT	0.330460881408292	0.00275522488879411	0.6866910955775
ANKRD37	0.371453380237196	0.000693011896070227	0.780216116480326
UFSP2	0.364606313320381	0.00088399320092499	0.764376465061392
FAM149A	0.414247548467288	0.000133482824454578	0.881455638103419
FAT1	0.371453380237196	0.000693011896070227	0.780216116480326
CCDC127	0.251277621444945	0.0245552771612158	0.513552146794173
CEP72	0.32295386981788	0.00347956838642858	0.669882885936754
PDCD6	0.418558883210672	0.00011165309681686	0.891887058350568
SDHA	0.292814931569375	0.0083929373850257	0.603284840034741
ZDHHC11	0.230380606339082	0.0397922075218715	0.469182737851692
MRPL36	0.314430762919666	0.0045040607944821	0.650909474775956
SDHAP3	0.251123589392568	0.0246461677736068	0.513223334029648
IRX2	0.231436823252193	0.0388673056048872	0.471414148127441
MED10	0.262711052564334	0.0185580164892083	0.538036443236007
NSUN2	0.404418003389209	0.000198778933472844	0.857839190449346
PAPD7	0.293416087847563	0.00825392757346608	0.604600160655468
MTRR	0.27193094486958	0.0146825295954929	0.557895554155318
FASTKD3	0.267404815919732	0.0164874937007288	0.548133360138082
SEMA5A	0.343782382967462	0.00179480273350854	0.716751123324049
FAM173B	0.243124540067184	0.029775346843885	0.496184557646431
CCT5	0.289527091758801	0.00919012435664295	0.596100018351426
MARCH6	0.27003491619871	0.0154167189146439	0.553802969555226
DAP	0.235458031526829	0.0355083275069173	0.479920135543155
TRIO	0.255322669040298	0.02226830455267	0.522196913571264
ZNF622	0.245204119306875	0.0283621938603603	0.500607390712556
MYO10	0.305232570792887	0.00590255102066636	0.630559363717427
BASP1	0.231795488985284	0.0385573333717998	0.47217214303139
PMCHL1	-0.37624799185202	0.000582548925297073	-0.791363362354798
CDH9	0.26789669712099	0.016282502169896	0.549193034375008
GOLPH3	0.240424190905197	0.0316985159154163	0.490448558008441
NPR3	0.272480047647973	0.014475629467576	0.559081644070789
ADAMTS12	0.234502669157264	0.0362835176077896	0.477897742643036
RAI14	0.255881361970364	0.0219671816087178	0.523392403698838
RAD1	0.230740180117381	0.0394753033772663	0.469942260178243
NUP155	0.251287664545375	0.0245493608711799	0.513573586779298
FBXO4	0.220869938352876	0.0489741117769691	0.449140956154543
PELO	0.306369584387631	0.00571108553459967	0.633067983068954
NDUFS4	0.300441611176587	0.00677305255678661	0.620009923819588
GPX8	0.23718935565494	0.034138815333826	0.483587609261746
DHX29	0.23718935565494	0.034138815333826	0.483587609261746
SKIV2L2	0.235212777691149	0.0357059947141382	0.479400869484911
SLC38A9	0.296486694568675	0.00757494040213092	0.611326552780208
SETD9	0.320205630134169	0.00378452643293802	0.663752428669831
ERCC8	0.243119089546314	0.0297791272731855	0.496172971785086
SMIM15	0.249048823437687	0.0258985560610487	0.508796960968206
DIMT1	0.239167335212941	0.0326286497164732	0.487781484080886
CWC27	0.239165933618731	0.0326296996206097	0.487778510819919
MRPS36	0.290556960677302	0.00893357341425954	0.598348946106481
CDK7	0.241142511582522	0.0311770086775296	0.491973617227015
CCDC125	0.254763967409954	0.0225729447673738	0.521001769630363
TAF9	0.27282469937188	0.0143470576349634	0.559826305122133
RAD17	0.245095667510105	0.0284344644823305	0.500376618033763
SERF1A	0.229284387476869	0.0407714314661254	0.466868030089733
MCCC2	0.397292170722025	0.000263296655529181	0.840858928178503
PTCD2	0.223353309908402	0.0464229827378016	0.454365445223833
HMGCR	0.221376731944611	0.0484443262808986	0.45020665108317
SV2C	0.227310202686265	0.0425854188798793	0.462702555774091
WDR41	0.282650648822137	0.0110743396818097	0.581121073041805
TBCA	0.241142511582522	0.0311770086775296	0.491973617227015
LHFPL2	0.257944935911478	0.0208848854035616	0.527811214391035
FAM151B	0.326135364025543	0.00315406883497146	0.676994996110619
MSH3	0.235212777691149	0.0357059947141382	0.479400869484911
CKMT2	0.245095667510105	0.0284344644823305	0.500376618033763
ZCCHC9	0.231259621763567	0.039021214188075	0.47103970415888
VCAN	0.231260977024084	0.0390200351514155	0.471042567833004
CCNH	0.227306465835984	0.0425889149308891	0.462694674874719
TMEM161B	0.264861447148016	0.017583270421765	0.542658878487583
CAST	0.237190745665727	0.0341377338531215	0.483590555008437
RIOK2	0.247072245473896	0.0271414542758678	0.50458459975339
FAM174A	0.282650648822137	0.0110743396818097	0.581121073041805
WDR36	0.227306465835984	0.0425889149308891	0.462694674874719
SRP19	0.260908291220434	0.0194105642182226	0.534165594561883
REEP5	0.320205630134169	0.00378452643293802	0.663752428669831
DCP2	0.264861447148016	0.017583270421765	0.542658878487583
MCC	0.233236199727358	0.0373328996321313	0.47521824865323
TSSK1B	-0.258062725897809	0.020824506989168	-0.528063594277746
YTHDC2	0.233236199727358	0.0373328996321313	0.47521824865323
KCNN2	0.223353309908402	0.0464229827378016	0.454365445223833
PGGT1B	0.308255135969325	0.00540565761862893	0.63723237704013
FEM1C	0.264628710766963	0.0176865978751922	0.542158321720326
TMED7	0.273717549350788	0.0140185651236957	0.561756118100609
ATG12	0.299168050602373	0.0070226995030246	0.617211249035166
AP3S1	0.31007290368609	0.00512499120608145	0.641252131822388
COMMD10	0.275333461856508	0.0134405773762036	0.565251360450085
DMXL1	0.264628710766963	0.0176865978751922	0.542158321720326
TNFAIP8	0.228273356431661	0.0416922315705814	0.464734288213561
HSD17B4	0.335330307750616	0.00236077442288781	0.697643747893252
SNX2	0.271899781634023	0.014694348059337	0.557828251459873
SNX24	0.333703884004037	0.00248648821895601	0.693981035486901
PPIC	0.229708436208054	0.0403902907053777	0.467763279082322
ALDH7A1	0.259175407616667	0.0202614769451627	0.530448467465075
PRRC1	0.288259691084909	0.00951467930751901	0.593334399643847
ISOC1	0.266446478483728	0.0168932713116907	0.546069646936295
CHSY3	0.400961289524346	0.00022799772175797	0.849587694156297
HINT1	0.304523928550702	0.00602473113822351	0.62899684153678
LYRM7	0.270082013917258	0.0153981047592935	0.553904575256093
CDC42SE2	0.311890671402856	0.00485731589173291	0.645276903154971
FNIP1	0.286441923368144	0.00999765439207852	0.589371657151166
P4HA2	0.284815499621565	0.0104478013026596	0.585829855065584
UQCRQ	0.291895226518439	0.00860958152578943	0.601273519139827
AFF4	0.290077458801674	0.00905223134269458	0.597301673955652
ZCCHC10	0.291895226518439	0.00860958152578943	0.601273519139827
HSPA4	0.297348529668735	0.00739341660314563	0.61321687398968
FSTL4	0.262141239154547	0.0188239462887791	0.536812528443544
VDAC1	0.375321197519449	0.000602557737301983	0.789204979411644
SKP1	0.331886116287272	0.00263407123761191	0.689892705556628
PPP2CA	0.393690218657285	0.000302772567079752	0.83231929605476
UBE2B	0.30280183281903	0.00633100234311766	0.625202795417587
CDKN2AIPNL	0.386419147790225	0.000399491572810963	0.815167505553958
SAR1B	0.257357639899902	0.0211881671145889	0.526553103664775
SEC24A	0.280988620217849	0.0115773224927604	0.577510233511659
CAMLG	0.324615045420211	0.00330605392509368	0.673594333056765
DDX46	0.2210022855646	0.0488353024024618	0.449419234094317
